NOM_COURS_EAU,BRANCHE_COURS_EAU,NUMERO,LEN,WKT
Ouimet,Br 13,91,221.625700781701,"LINESTRING  ( 286527.34550616 5056327.96260240, 286529.23490616 5056334.13940240, 286531.23510616 5056337.38100240, 286531.81490616 5056342.87040240, 286532.65200616 5056347.38570240, 286534.15380616 5056350.40570240, 286538.41160616 5056355.91470240, 286539.57790616 5056358.50470240, 286538.98810616 5056362.91250240, 286536.15050616 5056365.89980240, 286531.30280616 5056370.17060240, 286529.51100616 5056372.46410240, 286525.65040616 5056376.33100240, 286522.10260616 5056380.44220240, 286520.03060616 5056383.52410240, 286518.85450616 5056385.45920240, 286515.41420616 5056388.14350240, 286512.76560616 5056389.59970240, 286509.42620616 5056393.87380240, 286508.53030616 5056395.02060240, 286507.34450616 5056396.10860240, 286506.20420616 5056397.56810240, 286505.34080616 5056399.74750240, 286505.38310616 5056401.62730240, 286504.65990616 5056403.41250240, 286502.18390616 5056405.50720240, 286499.79270616 5056405.98930240, 286497.77280616 5056406.42580240, 286494.79840616 5056408.29900240, 286493.45940616 5056410.44260240, 286491.78490616 5056412.15620240, 286488.41630616 5056413.88920240, 286486.55610616 5056415.62560240, 286483.21030616 5056417.54440240, 286481.06010616 5056419.22210240, 286478.54830616 5056421.79240240, 286477.26790616 5056423.64610240, 286476.44040616 5056425.34990240, 286475.93540616 5056428.14500240, 286477.83140616 5056431.30510240, 286478.31020616 5056435.20470240, 286478.86070616 5056438.15300240, 286477.32290616 5056440.98080240, 286474.12370616 5056444.86070240, 286472.41330616 5056447.04990240, 286469.65720616 5056449.93300240, 286468.61790616 5056452.98230240, 286468.18450616 5056454.82620240, 286468.09320616 5056459.45550240, 286469.21380616 5056461.67410240, 286469.13890616 5056464.13370240, 286469.75780616 5056467.63910240, 286470.88810616 5056470.70470240, 286474.03840616 5056473.33380240, 286475.64770616 5056474.92690240, 286476.23070616 5056478.90790240, 286474.93410616 5056482.93130240, 286474.23030616 5056486.41060240, 286476.08710616 5056491.55470240, 286476.81030616 5056495.14150240, 286476.18800616 5056498.51660240, 286477.45840616 5056501.18800240, 286478.84620616 5056503.27950240, 286480.39360616 5056506.67090240, 286482.24850616 5056508.52720240)"
Gascon/Br Bédard,Br 10a,185,579.511446918116,"LINESTRING  ( 290686.83510616 5059505.90280240, 290686.97470616 5059502.44440240, 290686.82490616 5059496.61940240, 290687.05980616 5059484.71550240, 290686.60390616 5059475.62950240, 290686.62360616 5059466.57930240, 290686.33390616 5059455.77650240, 290686.25270616 5059445.13660240, 290686.59170616 5059438.68610240, 290686.42240616 5059431.16720240, 290686.14250616 5059421.21130240, 290686.11990616 5059410.28150240, 290685.50770616 5059398.38730240, 290685.12020616 5059389.85840240, 290684.13660616 5059378.00980240, 290683.90230616 5059368.42530240, 290682.98050616 5059360.15050240, 290681.01960616 5059349.55290240, 290680.65490616 5059341.20970240, 290681.18280616 5059333.22810240, 290680.84080616 5059330.44270240, 290679.90920616 5059326.69300240, 290678.94170616 5059323.41890240, 290678.62250616 5059320.81910240, 290680.57390616 5059319.82560240, 290682.44390616 5059318.93620240, 290687.10910616 5059318.55190240, 290690.93690616 5059319.02440240, 290694.61170616 5059320.55240240, 290699.17910616 5059322.44200240, 290702.09800616 5059324.72250240, 290707.49940616 5059327.26370240, 290715.55260616 5059326.84040240, 290720.09070616 5059326.18890240, 290726.31320616 5059324.67090240, 290728.42750616 5059323.46880240, 290731.92310616 5059322.00290240, 290733.24910616 5059320.52060240, 290734.07660616 5059318.81680240, 290735.12890616 5059315.10620240, 290735.12250616 5059312.75080240, 290734.95310616 5059310.60400240, 290733.95950616 5059308.65250240, 290729.58120616 5059305.23170240, 290723.24810616 5059298.94080240, 290716.86630616 5059293.78680240, 290710.00230616 5059286.24170240, 290703.56500616 5059279.86930240, 290693.89290616 5059267.10830240, 290686.25690616 5059257.11320240, 290681.05440616 5059248.51580240, 290677.48400616 5059241.69720240, 290676.74790616 5059233.39960240, 290677.10650616 5059223.27110240, 290678.59550616 5059216.20830240, 290678.78460616 5059209.30500240, 290678.42960616 5059201.80880240, 290678.22450616 5059194.76550240, 290677.84680616 5059187.08360240, 290678.86010616 5059179.98490240, 290679.37500616 5059172.66470240, 290680.95850616 5059164.83620240, 290681.76000616 5059159.08300240, 290682.78310616 5059152.83130240, 290684.61740616 5059147.04550240, 290685.71530616 5059143.70630240, 290686.53640616 5059139.64710240, 290686.71570616 5059131.89680240, 290686.41940616 5059124.11070240, 290687.37410616 5059117.30200240, 290686.55660616 5059109.10860240, 290686.27670616 5059099.15280240, 290688.18640616 5059069.41900240, 290688.36270616 5059052.43290240, 290688.82880616 5059040.87750240, 290688.06020616 5059031.54720240, 290687.61090616 5059019.44450240, 290688.27240616 5059008.71330240)"
Terres Noires/Br Guy,Br 2 sud,137,522.329239183797,"LINESTRING  ( 290333.18460616 5052902.27020240, 290327.28300616 5052905.34480240, 290324.08700616 5052907.71640240, 290320.68910616 5052912.28050240, 290317.49310616 5052914.65210240, 290314.37200616 5052919.93610240, 290310.34200616 5052927.02830240, 290307.12310616 5052934.58630240, 290305.70900616 5052944.56160240, 290305.93360616 5052953.29900240, 290306.59470616 5052964.05620240, 290307.35350616 5052977.91160240, 290308.95280616 5052989.40190240, 290310.52270616 5053003.72310240, 290311.09920616 5053010.72090240, 290311.99810616 5053024.18210240, 290312.48310616 5053041.18120240, 290314.81220616 5053053.24160240, 290316.34630616 5053068.03850240, 290317.88030616 5053082.83550240, 290318.97790616 5053095.61250240, 290322.33630616 5053114.52080240, 290328.36600616 5053137.53070240, 290334.63340616 5053163.24460240, 290340.07990616 5053187.64560240, 290345.15510616 5053206.72000240, 290347.39620616 5053216.52930240, 290350.08690616 5053227.69700240, 290358.18190616 5053256.01390240, 290359.65740616 5053265.72870240, 290365.03880616 5053288.06420240, 290373.26100616 5053311.27610240, 290377.87690616 5053328.14510240, 290382.90990616 5053339.96770240, 290387.48030616 5053351.09320240, 290391.92380616 5053356.57940240, 290399.38080616 5053363.58050240, 290407.02670616 5053369.05050240, 290413.90700616 5053374.42600240, 290421.58550616 5053380.92880240, 290427.70350616 5053384.70140240)"
Parizeau/Br Chabot,Br 25,138,170.367748101891,"LINESTRING  ( 289802.37020616 5051701.15130240, 289798.11670616 5051707.35850240, 289795.96970616 5051712.90000240, 289793.22980616 5051718.98550240, 289790.86130616 5051725.02540240, 289788.07570616 5051730.73950240, 289785.67460616 5051735.74660240, 289783.84360616 5051740.02410240, 289780.65420616 5051744.75110240, 289775.16140616 5051752.21130240, 289766.06210616 5051764.07270240, 289761.02210616 5051771.38300240, 289755.80950616 5051778.05490240, 289740.23030616 5051797.78050240, 289730.02670616 5051810.62570240, 289720.24000616 5051823.79670240, 289707.03250616 5051841.34610240)"
Terres Noires/Br Guy,Br 21,145,226.253881029276,"LINESTRING  ( 290311.72820616 5053020.14030240, 290315.90460616 5053019.93940240, 290318.89850616 5053019.76030240, 290322.24430616 5053017.84160240, 290325.77580616 5053015.90000240, 290332.15780616 5053015.68190240, 290337.32790616 5053017.87450240, 290345.28010616 5053021.23340240, 290351.06260616 5053024.57600240, 290354.52880616 5053025.94110240, 290358.48050616 5053028.18910240, 290359.94970616 5053030.17640240, 290361.88150616 5053032.86080240, 290364.19780616 5053034.83840240, 290366.11980616 5053036.67580240, 290367.68020616 5053039.40590240, 290367.16220616 5053042.86240240, 290369.35450616 5053048.43650240, 290371.52410616 5053053.82490240, 290373.60890616 5053060.82600240, 290375.78180616 5053064.70600240, 290377.74620616 5053068.42320240, 290381.12440616 5053072.90930240, 290385.40500616 5053078.60400240, 290387.59420616 5053080.31440240, 290391.46110616 5053084.17490240, 290396.32820616 5053086.97020240, 290401.99340616 5053090.89270240, 290405.83100616 5053092.21220240, 290409.09860616 5053094.26140240, 290414.65620616 5053099.61090240, 290417.97580616 5053104.38690240, 290420.18440616 5053113.16340240, 290421.25280616 5053118.02730240, 290422.81310616 5053126.12940240, 290423.35710616 5053132.09450240, 290425.42240616 5053137.40150240, 290424.87490616 5053143.68900240, 290425.21370616 5053147.98280240, 290424.21340616 5053154.42010240, 290424.44130616 5053161.64920240, 290425.49650616 5053172.54650240, 290424.75360616 5053178.00980240)"
,,206,342.750204203133,"MULTILINESTRING  (( 293386.43980616 5060198.62930240, 293386.49440616 5060187.25750240, 293387.27310616 5060181.31860240),( 293386.43980616 5060198.62930240, 293382.79000616 5060199.30480240, 293377.26160616 5060196.49640240, 293366.69350616 5060190.25430240, 293357.98230616 5060183.78410240, 293349.11480616 5060174.50570240, 293340.06810616 5060167.60550240, 293332.18760616 5060163.29530240, 293324.33960616 5060160.01780240, 293316.78490616 5060155.29060240, 293312.74210616 5060152.29980240, 293305.95290616 5060147.66710240, 293300.39200616 5060143.82600240),( 293369.69600616 5060388.18130240, 293376.54090616 5060377.91620240, 293381.60040616 5060372.29990240, 293388.88500616 5060362.54620240, 293396.40410616 5060357.00490240, 293403.28790616 5060350.12780240, 293408.23990616 5060345.93840240, 293412.26990616 5060338.84630240, 293414.51790616 5060334.89470240, 293419.74350616 5060327.56150240, 293421.40190616 5060322.64550240, 293423.79650616 5060315.28300240, 293419.65600616 5060309.19410240, 293414.21560616 5060303.26480240, 293407.71320616 5060294.82700240, 293399.80350616 5060287.97570240, 293392.86130616 5060279.02630240, 293389.60370616 5060272.45210240, 293387.65900616 5060265.05680240, 293386.21270616 5060257.88310240, 293385.86420616 5060252.74230240, 293386.72450616 5060241.32710240, 293386.49680616 5060223.35380240, 293386.77400616 5060213.32960240, 293386.40930616 5060204.98640240, 293386.43980616 5060198.62930240))"
,,204,451.942127114509,"LINESTRING  ( 293147.17690616 5059390.60120240, 293158.86980616 5059387.43970240, 293168.33530616 5059388.00330240, 293177.11150616 5059390.76100240, 293179.98160616 5059395.39440240, 293184.01170616 5059398.54310240, 293190.87880616 5059399.80930240, 293198.34930616 5059395.05680240, 293204.91830616 5059392.33260240, 293209.30640616 5059393.71140240, 293216.99540616 5059396.98610240, 293226.89840616 5059402.67360240, 293234.70680616 5059405.35830240, 293242.49530616 5059406.31970240, 293255.45410616 5059407.22140240, 293265.39030616 5059408.49430240, 293272.13820616 5059410.35050240, 293279.42290616 5059415.01720240, 293288.87510616 5059421.71880240, 293297.23370616 5059421.07610240, 293307.44850616 5059413.68540240, 293304.35980616 5059401.02480240, 293301.25110616 5059397.57130240, 293291.65980616 5059389.73610240, 293287.23200616 5059384.91040240, 293283.63950616 5059375.95510240, 293281.18050616 5059366.86070240, 293275.72540616 5059356.79180240, 293277.11100616 5059349.33460240, 293282.77860616 5059337.70830240, 293292.60890616 5059333.43310240, 293300.33790616 5059329.22410240, 293311.91140616 5059326.65250240, 293320.72080616 5059324.99550240, 293328.38360616 5059318.68530240, 293336.49040616 5059314.42990240, 293349.09800616 5059314.03250240, 293359.59760616 5059316.77030240, 293369.69950616 5059317.83110240, 293380.82870616 5059324.13510240, 293387.99400616 5059329.39170240, 293392.44170616 5059335.94090240, 293394.47640616 5059344.70390240, 293398.48000616 5059349.19810240, 293403.97500616 5059351.78340240, 293409.42370616 5059353.99080240, 293418.96860616 5059361.44820240, 293425.82910616 5059365.78340240, 293437.00470616 5059372.46530240, 293441.57840616 5059375.35540240)"
Ouimet,Br 4a,216,308.534964623389,"LINESTRING  ( 289045.85940616 5059439.19280240, 289046.72590616 5059434.36900240, 289047.23750616 5059428.55720240, 289047.70990616 5059424.72930240, 289047.39730616 5059419.11280240, 289047.33230616 5059411.67530240, 289049.29690616 5059404.64830240, 289051.34300616 5059397.51700240, 289052.36280616 5059392.77370240, 289052.48660616 5059389.17710240, 289051.57130616 5059383.25770240, 289051.45410616 5059378.46550240, 289052.06350616 5059370.37970240, 289052.37970616 5059363.74350240, 289053.03470616 5059356.02910240, 289053.21400616 5059348.27880240, 289053.62150616 5059337.01340240, 289054.62190616 5059325.20390240, 289053.84340616 5059320.39870240, 289053.75570616 5059307.40340240, 289054.02320616 5059291.16000240, 289053.93880616 5059276.65630240, 289053.70780616 5059265.56360240, 289053.87090616 5059254.61090240, 289053.58440616 5059247.67180240, 289053.99170616 5059241.77850240, 289054.72160616 5059236.97650240, 289055.47750616 5059230.85190240, 289054.94340616 5059225.73390240, 289055.02160616 5059221.76590240, 289055.45510616 5059214.54990240, 289055.27930616 5059210.04760240, 289054.97310616 5059206.78660240, 289055.25990616 5059202.98150240, 289055.82680616 5059198.38800240, 289056.28620616 5059195.22140240, 289056.17880616 5059191.27620240, 289056.10400616 5059188.36380240, 289054.63470616 5059186.37650240, 289052.50420616 5059184.37620240, 289049.98920616 5059183.08280240, 289046.21020616 5059181.47330240, 289042.45400616 5059180.04960240, 289036.37830616 5059178.15670240, 289027.53990616 5059176.79150240, 289022.27210616 5059176.87280240, 289016.52860616 5059176.91830240, 289013.17630616 5059176.48170240, 289010.61250616 5059176.32520240, 289006.64780616 5059174.73860240, 289003.53010616 5059173.14220240)"
Ouimet,Br 10,212,109.395348850903,"LINESTRING  ( 288767.11640616 5059186.14830240, 288768.79830616 5059184.16170240, 288769.97440616 5059182.22660240, 288771.23200616 5059180.18720240, 288772.21270616 5059177.42790240, 288772.62320616 5059175.39830240, 288773.13150616 5059171.09480240, 288773.30100616 5059167.86960240, 288773.62690616 5059162.08050240, 288774.81940616 5059152.60360240, 288775.48750616 5059144.22790240, 288776.99920616 5059137.35070240, 288777.17200616 5059132.61710240, 288778.17230616 5059126.17980240, 288778.97050616 5059121.93490240, 288781.29350616 5059115.52360240, 288782.47290616 5059112.08010240, 288782.57400616 5059108.29790240, 288782.95520616 5059103.72720240, 288783.51240616 5059098.28670240, 288784.10550616 5059092.37060240, 288784.81250616 5059087.38290240, 288785.90070616 5059083.19670240, 288787.18440616 5059079.83460240)"
Ouimet,Br 4b,217,483.383967599406,"LINESTRING  ( 289219.85470616 5059454.60330240, 289220.86280616 5059451.54850240, 289221.82400616 5059447.09510240, 289223.11090616 5059442.22480240, 289223.46940616 5059437.46840240, 289224.40130616 5059430.47390240, 289225.52540616 5059420.44000240, 289226.15100616 5059415.55660240, 289226.61370616 5059410.88160240, 289227.44140616 5059403.80570240, 289227.86820616 5059399.60650240, 289227.96630616 5059386.58830240, 289228.51380616 5059374.92870240, 289228.62820616 5059359.74090240, 289228.91850616 5059343.68330240, 289228.85040616 5059327.00990240, 289229.06560616 5059318.78400240, 289228.60340616 5059301.97050240, 289230.05660616 5059290.01120240, 289230.99180616 5059281.50840240, 289229.21030616 5059257.78840240, 289231.54660616 5059239.97160240, 289231.80430616 5059222.88120240, 289230.39390616 5059215.23190240, 289230.12720616 5059193.87060240, 289231.08880616 5059167.92880240, 289230.98830616 5059144.85060240, 289230.12540616 5059125.54170240, 289229.54900616 5059118.54400240, 289227.27530616 5059107.70200240, 289226.93350616 5059094.17240240, 289226.83940616 5059078.82170240, 289228.02230616 5059063.12570240, 289229.14320616 5059054.60010240, 289229.34860616 5059045.52710240, 289230.01990616 5059035.64300240, 289229.55760616 5059024.20160240, 289232.00120616 5059010.33000240, 289232.34990616 5059004.72660240, 289232.46090616 5058996.41930240, 289234.27560616 5058988.93940240, 289236.96680616 5058978.61880240, 289239.45910616 5058974.35440240)"
Gascon/Br Bédard,Br 10b,219,110.367691103055,"LINESTRING  ( 290182.57740616 5059424.36000240, 290181.23190616 5059426.94680240, 290180.33590616 5059428.09350240, 290179.39440616 5059428.86880240, 290177.51470616 5059428.91120240, 290174.76510616 5059428.77750240, 290172.25990616 5059428.33120240, 290169.32460616 5059428.22030240, 290166.14500616 5059428.42220240, 290162.46370616 5059429.91100240, 290156.70380616 5059432.12610240, 290152.53380616 5059434.24030240, 290149.50080616 5059436.40350240, 290144.92350616 5059439.03890240, 290141.45070616 5059440.69050240, 290137.61620616 5059443.23480240, 290135.30310616 5059445.12100240, 290131.69020616 5059447.16680240, 290129.29570616 5059449.15720240, 290124.92690616 5059451.95560240, 290122.96240616 5059453.61050240, 290120.30080616 5059455.72800240, 290118.53820616 5059460.56250240, 290116.72670616 5059466.53400240, 290115.23130616 5059471.24150240, 290112.74550616 5059477.86130240, 290112.27300616 5059481.68920240, 290112.06770616 5059485.39000240, 290112.62790616 5059489.18530240, 290113.17840616 5059492.13370240)"
Gascon,Br 15,230,375.625425663090,"LINESTRING  ( 290843.86750616 5058927.37760240, 290848.38370616 5058928.44690240, 290854.42690616 5058929.30710240, 290860.00750616 5058929.47010240, 290869.24330616 5058929.46700240, 290876.73950616 5058929.11210240, 290881.87050616 5058927.91660240, 290887.11560616 5058927.64960240, 290893.96020616 5058928.12860240, 290899.64500616 5058928.37310240, 290906.69810616 5058929.01500240, 290912.32430616 5058929.54940240, 290916.25640616 5058930.10330240, 290918.50760616 5058930.01540240, 290920.66090616 5058932.20140240, 290922.74260616 5058935.33870240, 290925.47250616 5058939.15040240, 290928.68790616 5058943.84500240, 290932.63290616 5058949.10960240, 290937.35660616 5058953.80750240, 290942.48750616 5058957.98410240, 290946.11340616 5058960.64900240, 290952.62890616 5058963.05340240, 290958.33660616 5058963.48360240, 290965.73500616 5058965.40260240, 290971.30250616 5058966.22690240, 290977.14700616 5058967.77120240, 290986.20360616 5058970.14640240, 290991.71250616 5058971.26070240, 291002.18620616 5058972.89630240, 291006.55810616 5058973.96170240, 291015.92750616 5058976.58120240, 291022.21500616 5058977.12860240, 291028.60680616 5058977.75750240, 291033.20350616 5058976.81610240, 291037.68630616 5058974.94620240, 291040.46530616 5058972.24880240, 291041.27330616 5058968.85100240, 291044.44650616 5058960.92160240, 291045.65530616 5058954.64710240, 291045.69130616 5058948.79940240, 291045.90630616 5058945.94560240, 291046.32350616 5058940.89930240, 291046.52880616 5058937.19840240, 291047.31400616 5058933.61490240, 291046.69180616 5058931.61780240, 291044.43420616 5058929.35040240, 291042.64250616 5058926.27170240, 291038.81140616 5058921.93550240, 291035.16600616 5058917.57650240, 291033.53720616 5058914.28940240, 291030.44890616 5058909.86200240, 291028.35750616 5058905.87760240, 291026.64720616 5058902.69470240, 291023.61760616 5058897.97740240, 291021.28510616 5058892.79740240, 291017.21950616 5058889.62100240, 291012.89650616 5058887.41860240, 291008.42360616 5058884.76350240, 291002.60850616 5058880.38810240, 290996.97910616 5058875.99000240, 290991.45730616 5058870.16490240, 290983.44660616 5058861.72380240, 290977.49470616 5058856.23430240, 290973.93080616 5058851.77110240, 290970.57540616 5058847.47070240, 290968.71530616 5058843.83500240)"
,Br 6,224,1024.046263634220,"LINESTRING  ( 292749.93250616 5059164.95890240, 292751.73430616 5059162.47440240, 292753.54890616 5059160.36670240, 292756.62760616 5059158.57490240, 292763.67740616 5059160.72520240, 292769.82800616 5059165.53060240, 292775.11850616 5059171.00710240, 292777.90710616 5059174.52880240, 292782.12260616 5059178.15810240, 292786.36420616 5059180.46470240, 292790.83060616 5059180.76450240, 292799.00120616 5059179.76130240, 292803.27540616 5059177.72850240, 292805.95010616 5059174.94970240, 292808.80720616 5059173.65640240, 292812.21810616 5059173.80310240, 292815.14690616 5059171.55850240, 292817.06910616 5059168.02390240, 292819.49630616 5059161.69400240, 292821.74430616 5059157.74240240, 292825.10640616 5059153.65390240, 292826.38030616 5059149.44490240, 292828.85950616 5059145.84180240, 292828.75210616 5059141.89670240, 292828.80430616 5059139.25130240, 292829.66120616 5059134.71650240, 292829.57330616 5059132.46540240, 292829.35830616 5059129.94710240, 292832.72690616 5059128.21400240, 292838.00780616 5059127.47140240, 292841.96280616 5059128.21100240, 292851.27350616 5059131.12040240, 292856.12100616 5059132.22160240, 292866.23300616 5059140.12200240, 292872.08390616 5059144.02170240, 292878.67430616 5059149.33850240, 292883.52840616 5059152.79520240, 292890.03730616 5059158.21630240, 292893.85860616 5059161.70550240, 292897.16840616 5059165.63440240, 292902.11370616 5059169.83380240, 292906.31610616 5059174.12440240, 292909.03630616 5059177.08910240, 292911.91940616 5059179.84520240, 292914.68520616 5059183.18130240, 292918.35660616 5059186.21760240, 292923.06080616 5059189.22140240, 292924.24670616 5059188.13330240, 292927.87270616 5059185.42620240, 292929.14980616 5059179.70880240, 292930.54100616 5059174.91990240, 292931.14050616 5059171.35910240, 292930.70090616 5059165.47550240, 292930.49250616 5059159.94050240, 292930.36560616 5059154.30130240, 292930.88050616 5059146.98110240, 292929.79250616 5059140.42310240, 292929.70140616 5059134.30820240, 292930.41820616 5059130.16760240, 292930.22290616 5059123.97130240, 292929.49660616 5059116.52070240, 292929.55530616 5059110.85870240, 292929.69230616 5059106.60070240, 292930.85210616 5059101.46320240, 292930.56880616 5059098.38790240, 292928.23630616 5059093.20790240, 292925.53890616 5059090.42900240, 292924.66260616 5059087.89770240, 292922.84810616 5059084.63330240, 292919.94550616 5059080.18310240, 292918.48620616 5059073.67070240, 292917.05280616 5059071.20780240, 292915.63580616 5059066.57520240, 292916.07570616 5059061.71460240, 292916.79250616 5059057.57400240, 292917.71460616 5059049.73250240, 292917.65610616 5059044.65030240, 292918.26550616 5059036.56450240, 292917.47390616 5059032.42060240, 292916.71510616 5059023.93730240, 292916.63700616 5059017.16110240, 292917.17470616 5059010.02650240, 292916.84900616 5059005.07140240, 292916.43550616 5058997.86520240, 292917.36730616 5058990.87070240, 292916.28910616 5058985.15980240, 292916.04490616 5058980.10050240, 292916.43920616 5058974.86850240, 292916.13640616 5058970.09900240, 292916.26350616 5058964.99410240, 292916.41680616 5058958.56650240, 292916.15950616 5058954.16850240, 292915.61230616 5058949.71180240, 292916.30310616 5058941.52170240, 292916.34240616 5058934.16560240, 292917.00380616 5058928.80660240, 292916.87360616 5058924.67570240, 292916.94210616 5058919.86070240, 292917.17030616 5058916.34550240, 292917.02050616 5058910.52060240, 292917.49300616 5058906.69270240, 292919.35650616 5058903.44800240, 292921.06690616 5058901.25880240, 292922.60140616 5058899.93940240, 292922.43200616 5058897.79250240, 292922.29850616 5058895.17000240, 292923.29220616 5058891.74940240, 292923.37050616 5058887.78140240, 292923.86900616 5058882.63080240, 292923.95710616 5058879.50990240, 292925.70330616 5058876.84500240, 292927.28660616 5058874.38870240, 292926.25720616 5058872.91290240, 292924.78800616 5058870.92560240, 292924.20490616 5058866.94460240, 292924.28320616 5058862.97660240, 292925.83730616 5058857.97920240, 292925.86670616 5058855.14820240, 292925.34870616 5058853.23260240, 292926.03300616 5058848.05920240, 292926.19270616 5058843.98700240, 292927.14080616 5058840.19490240, 292927.25490616 5058835.75130240, 292928.13460616 5058831.40220240, 292928.90030616 5058826.12460240, 292929.91680616 5058822.88960240, 292930.40230616 5058818.40040240, 292930.74770616 5058814.30540240, 292930.24610616 5058810.22010240, 292929.96280616 5058807.14470240, 292929.76090616 5058803.96510240, 292931.64720616 5058800.90610240, 292932.82010616 5058795.10730240, 292932.08060616 5058793.69010240, 292932.58890616 5058789.38660240, 292934.02240616 5058786.47740240, 292935.13340616 5058782.47690240, 292935.53750616 5058778.09190240, 292934.44290616 5058774.55060240, 292932.86950616 5058772.48190240, 292928.55950616 5058769.61820240, 292926.12600616 5058768.22060240, 292922.79000616 5058765.61430240, 292920.18380616 5058763.57810240, 292917.48330616 5058756.93540240, 292915.51250616 5058750.86280240, 292914.76660616 5058741.71820240, 292915.18040616 5058738.18020240, 292915.79630616 5058732.44980240, 292916.91390616 5058725.43260240, 292917.06070616 5058716.64960240, 292915.70560616 5058710.21870240, 292914.89780616 5058702.87230240, 292914.77090616 5058697.23310240, 292914.24650616 5058692.96210240, 292914.29550616 5058686.45300240, 292913.97320616 5058674.61750240, 292915.39060616 5058663.13380240, 292916.16930616 5058657.19490240, 292915.01940616 5058652.43520240, 292915.06850616 5058645.92620240, 292913.71340616 5058639.49530240, 292913.14660616 5058633.34450240, 292913.92540616 5058627.40560240, 292913.44990616 5058621.99770240, 292913.40770616 5058614.74580240, 292913.22210616 5058609.39650240, 292912.97140616 5058601.98180240, 292912.82500616 5058594.64850240, 292911.87710616 5058587.69640240, 292911.71430616 5058582.53280240, 292910.69200616 5058556.55190240, 292910.30460616 5058542.65090240, 292910.14850616 5058529.09850240, 292911.00220616 5058520.69990240, 292908.98580616 5058514.25590240, 292902.81240616 5058509.26490240, 292897.31990616 5058505.98090240, 292891.68720616 5058503.09110240, 292885.65060616 5058499.21420240, 292878.92340616 5058492.78320240, 292876.45410616 5058486.48910240, 292874.78960616 5058478.30550240, 292874.77020616 5058471.23930240, 292875.02440616 5058466.40150240, 292874.37300616 5058461.86340240, 292871.12510616 5058456.13610240, 292864.91270616 5058447.75700240)"
